,Open,High,Low,Close,Volume
2015-08-03 10:47:36,1208138,1208250,1208138,1208201,5800
2015-08-03 10:47:37,1208301,1208500,1208100,1208500,918
2015-08-03 10:47:38,1208200,1208550,1208200,1208501,550
2015-08-03 10:47:39,1208500,1208600,1208500,1208580,900
2015-08-03 10:47:41,1208482,1208482,1208300,1208300,598
2015-08-03 10:47:42,1208400,1208500,1208347,1208350,3240
2015-08-03 10:47:43,1208400,1208400,1208200,1208400,9801
2015-08-03 10:47:45,1208500,1208500,1208500,1208500,100
2015-08-03 10:47:46,1208438,1208450,1208438,1208450,150
2015-08-03 10:47:47,1208450,1208450,1208450,1208450,100
2015-08-03 10:47:48,1208434,1208434,1208401,1208401,2025
2015-08-03 10:47:49,1208400,1208400,1208200,1208300,2418
2015-08-03 10:47:50,1208100,1208101,1208100,1208100,1240
2015-08-03 10:47:51,1208090,1208100,1207900,1208100,1343
2015-08-03 10:47:52,1208199,1208199,1208199,1208199,51
2015-08-03 10:47:53,1208151,1208299,1208125,1208200,2227
2015-08-03 10:47:54,1208101,1208201,1208101,1208201,5
2015-08-03 10:47:55,1208288,1208288,1208252,1208252,1200
2015-08-03 10:47:57,1208299,1208299,1208200,1208242,448
2015-08-03 10:47:58,1208299,1208500,1208290,1208290,1605
2015-08-03 10:47:59,1208310,1208400,1208300,1208300,335
2015-08-03 10:48:00,1208300,1208389,1208300,1208389,450
2015-08-03 10:48:01,1208301,1208400,1208300,1208400,421
2015-08-03 10:48:02,1208400,1208400,1208400,1208400,2
2015-08-03 10:48:03,1208300,1208300,1208200,1208300,1400
2015-08-03 10:48:04,1208301,1208400,1208301,1208400,885
2015-08-03 10:48:05,1208400,1208400,1208400,1208400,754
2015-08-03 10:48:06,1208500,1208500,1208401,1208401,3335
2015-08-03 10:48:07,1208500,1208500,1208500,1208500,900
2015-08-03 10:48:08,1208500,1208700,1208500,1208700,6317
2015-08-03 10:48:09,1208700,1208900,1208700,1208900,2432
2015-08-03 10:48:10,1208862,1208862,1208862,1208862,2800
2015-08-03 10:48:11,1208835,1208900,1208801,1208899,1720
2015-08-03 10:48:12,1208999,1208999,1208999,1208999,50
2015-08-03 10:48:13,1209000,1209000,1209000,1209000,25
2015-08-03 10:48:14,1209000,1209000,1208900,1208900,629
2015-08-03 10:48:15,1209000,1209000,1209000,1209000,12
2015-08-03 10:48:16,1208999,1209083,1208970,1208970,3133
2015-08-03 10:48:17,1209050,1209050,1208900,1208900,3200
2015-08-03 10:48:18,1208899,1209000,1208850,1208900,7317
2015-08-03 10:48:19,1208900,1208900,1208900,1208900,3
2015-08-03 10:48:21,1208900,1208900,1208800,1208800,719
2015-08-03 10:48:22,1208701,1208800,1208700,1208799,3112
2015-08-03 10:48:23,1208700,1208800,1208700,1208800,7684
2015-08-03 10:48:24,1208800,1208900,1208700,1208750,2387
2015-08-03 10:48:26,1208800,1208900,1208795,1208900,1950
2015-08-03 10:48:27,1208900,1208900,1208899,1208900,84
2015-08-03 10:48:28,1208900,1209000,1208800,1208850,16898
2015-08-03 10:48:29,1208800,1208800,1208700,1208799,1184
2015-08-03 10:48:30,1208900,1208900,1208600,1208675,886
2015-08-03 10:48:31,1208600,1208720,1208600,1208720,300
2015-08-03 10:48:32,1208632,1208632,1208632,1208632,13
2015-08-03 10:48:33,1208700,1208700,1208500,1208500,1200
2015-08-03 10:48:34,1208500,1208510,1208500,1208500,1151
2015-08-03 10:48:35,1208500,1208600,1208300,1208400,9686
2015-08-03 10:48:36,1208400,1208425,1208400,1208400,504
2015-08-03 10:48:37,1208400,1208401,1208300,1208300,1900
2015-08-03 10:48:38,1208300,1208399,1208300,1208370,353
2015-08-03 10:48:39,1208400,1208400,1208400,1208400,100
2015-08-03 10:48:40,1208301,1208500,1208301,1208500,259
2015-08-03 10:48:41,1208425,1208500,1208400,1208500,361
2015-08-03 10:48:42,1208490,1208500,1208400,1208500,2300
2015-08-03 10:48:43,1208600,1208600,1208600,1208600,700
2015-08-03 10:48:44,1208600,1208600,1208600,1208600,100
2015-08-03 10:48:46,1208600,1208650,1208600,1208600,1900
2015-08-03 10:48:47,1208600,1208600,1208600,1208600,200
2015-08-03 10:48:48,1208600,1208601,1208600,1208601,412
2015-08-03 10:48:49,1208687,1208687,1208687,1208687,280
2015-08-03 10:48:50,1208700,1208800,1208700,1208750,3420
2015-08-03 10:48:51,1208700,1208775,1208700,1208775,7
2015-08-03 10:48:52,1208750,1208750,1208700,1208700,700
2015-08-03 10:48:53,1208700,1208700,1208700,1208700,950
2015-08-03 10:48:54,1208800,1208800,1208500,1208599,208
2015-08-03 10:48:55,1208553,1208600,1208500,1208600,525
2015-08-03 10:48:56,1208401,1208540,1208401,1208540,158
2015-08-03 10:48:58,1208500,1208600,1208401,1208600,919
2015-08-03 10:48:59,1208400,1208400,1208400,1208400,1700
2015-08-03 10:49:00,1208572,1208578,1208500,1208578,162
2015-08-03 10:49:02,1208425,1208425,1208400,1208400,71
2015-08-03 10:49:03,1208400,1208400,1208300,1208399,1754
2015-08-03 10:49:04,1208300,1208300,1208200,1208200,9230
2015-08-03 10:49:05,1208200,1208400,1208200,1208200,2400
2015-08-03 10:49:07,1208200,1208400,1208200,1208400,200
2015-08-03 10:49:08,1208100,1208300,1208100,1208300,1585
2015-08-03 10:49:09,1208100,1208102,1208100,1208102,100
2015-08-03 10:49:10,1208200,1208200,1208200,1208200,100
2015-08-03 10:49:11,1208200,1208200,1208200,1208200,100
2015-08-03 10:49:12,1208162,1208200,1208100,1208150,1751
2015-08-03 10:49:13,1208150,1208150,1208100,1208100,606
2015-08-03 10:49:15,1208100,1208100,1208100,1208100,400
2015-08-03 10:49:16,1208050,1208200,1208050,1208200,2305
2015-08-03 10:49:17,1208090,1208225,1208090,1208220,4222
2015-08-03 10:49:18,1208245,1208250,1208245,1208250,1078
2015-08-03 10:49:19,1208262,1208300,1208262,1208300,530
2015-08-03 10:49:20,1208238,1208238,1208200,1208200,199
2015-08-03 10:49:21,1208300,1208300,1208300,1208300,100
2015-08-03 10:49:22,1208200,1208210,1208200,1208200,602
2015-08-03 10:49:23,1208300,1208300,1208300,1208300,200
2015-08-03 10:49:24,1208101,1208177,1208101,1208177,234
2015-08-03 10:49:25,1208200,1208200,1208100,1208100,2575
2015-08-03 10:49:26,1208100,1208100,1208000,1208000,1727
2015-08-03 10:49:28,1208000,1208000,1208000,1208000,1901
2015-08-03 10:49:29,1208000,1208099,1208000,1208001,56
2015-08-03 10:49:30,1208000,1208000,1208000,1208000,468
2015-08-03 10:49:31,1207850,1207900,1207850,1207900,939
2015-08-03 10:49:32,1207900,1207900,1207900,1207900,100
2015-08-03 10:49:33,1207810,1207810,1207800,1207800,310
2015-08-03 10:49:34,1207799,1207900,1207700,1207700,412
2015-08-03 10:49:35,1207700,1207750,1207700,1207750,200
2015-08-03 10:49:36,1207731,1207731,1207731,1207731,50
2015-08-03 10:49:37,1207700,1207700,1207700,1207700,700
2015-08-03 10:49:38,1207750,1207800,1207750,1207800,1501
2015-08-03 10:49:40,1207799,1207800,1207701,1207800,144
2015-08-03 10:49:41,1207800,1208100,1207800,1208100,5716
2015-08-03 10:49:42,1208000,1208000,1207999,1207999,2740
2015-08-03 10:49:43,1208074,1208100,1207952,1208000,11213
2015-08-03 10:49:44,1208000,1208000,1208000,1208000,5912
2015-08-03 10:49:45,1208000,1208000,1208000,1208000,850
2015-08-03 10:49:46,1208000,1208100,1207901,1208100,1424
2015-08-03 10:49:47,1208000,1208000,1208000,1208000,800
2015-08-03 10:49:48,1207950,1208030,1207950,1208030,600
2015-08-03 10:49:49,1207950,1207950,1207900,1207900,200
2015-08-03 10:49:50,1208000,1208000,1207900,1208000,432
2015-08-03 10:49:51,1208000,1208100,1208000,1208050,5322
2015-08-03 10:49:52,1208000,1208000,1207900,1207900,1910
2015-08-03 10:49:53,1208000,1208000,1207700,1207801,2656
2015-08-03 10:49:54,1207887,1207887,1207887,1207887,240
2015-08-03 10:49:55,1207801,1207900,1207801,1207900,502
2015-08-03 10:49:56,1207800,1208000,1207800,1208000,2741
2015-08-03 10:49:57,1208000,1208100,1207800,1207800,3756
2015-08-03 10:49:58,1207800,1207900,1207787,1207800,920
2015-08-03 10:49:59,1208000,1208000,1207799,1207799,16
2015-08-03 10:50:00,1207800,1207800,1207600,1207600,3649
2015-08-03 10:50:01,1207665,1207700,1207665,1207699,560
2015-08-03 10:50:02,1207700,1207800,1207700,1207762,704
2015-08-03 10:50:03,1207800,1207900,1207750,1207900,2488
2015-08-03 10:50:04,1207900,1207900,1207700,1207700,2200
2015-08-03 10:50:05,1207900,1207900,1207899,1207899,1200
2015-08-03 10:50:06,1207900,1207900,1207889,1207889,104
2015-08-03 10:50:07,1207800,1207900,1207800,1207900,225
2015-08-03 10:50:08,1207800,1207875,1207600,1207700,3074
2015-08-03 10:50:09,1207700,1207700,1207601,1207601,241
2015-08-03 10:50:10,1207900,1207900,1207700,1207862,2604
2015-08-03 10:50:11,1207799,1207899,1207799,1207899,19
2015-08-03 10:50:12,1207800,1207900,1207800,1207900,403
2015-08-03 10:50:13,1207900,1208028,1207900,1208028,2900
2015-08-03 10:50:14,1208100,1208100,1207900,1208099,951
2015-08-03 10:50:15,1208100,1208100,1208100,1208100,200
2015-08-03 10:50:16,1208100,1208100,1208000,1208100,1595
2015-08-03 10:50:17,1208100,1208100,1208099,1208100,1271
2015-08-03 10:50:18,1208100,1208100,1208001,1208001,346
2015-08-03 10:50:20,1208100,1208100,1208100,1208100,30
2015-08-03 10:50:21,1208100,1208100,1207950,1207950,2821
2015-08-03 10:50:22,1207900,1207900,1207900,1207900,100
2015-08-03 10:50:24,1207900,1208000,1207900,1208000,300
2015-08-03 10:50:25,1208000,1208000,1207900,1207900,1487
2015-08-03 10:50:26,1207999,1207999,1207999,1207999,795
2015-08-03 10:50:27,1207900,1208000,1207900,1208000,899
2015-08-03 10:50:28,1207850,1207850,1207800,1207800,221
2015-08-03 10:50:29,1207900,1207900,1207899,1207899,200
2015-08-03 10:50:30,1207900,1207900,1207810,1207810,600
2015-08-03 10:50:31,1207899,1207900,1207899,1207900,1200
2015-08-03 10:50:32,1207800,1207900,1207800,1207899,1500
2015-08-03 10:50:33,1207889,1207889,1207889,1207889,50
2015-08-03 10:50:34,1207800,1207900,1207800,1207900,864
2015-08-03 10:50:35,1207900,1208000,1207850,1207901,1975
2015-08-03 10:50:36,1207937,1207937,1207937,1207937,25
2015-08-03 10:50:37,1208000,1208000,1207953,1207953,750
2015-08-03 10:50:38,1207999,1208000,1207800,1207900,3775
2015-08-03 10:50:39,1207800,1207900,1207800,1207900,300
2015-08-03 10:50:40,1207900,1207900,1207800,1207900,2582
2015-08-03 10:50:41,1207900,1207900,1207800,1207800,806
2015-08-03 10:50:42,1207900,1207900,1207890,1207900,60
2015-08-03 10:50:43,1207800,1207900,1207800,1207900,14569
2015-08-03 10:50:44,1207800,1207900,1207800,1207900,771
2015-08-03 10:50:45,1207899,1207899,1207800,1207850,4282
2015-08-03 10:50:46,1207900,1207900,1207600,1207600,6310
2015-08-03 10:50:47,1207700,1207800,1207600,1207800,3415
2015-08-03 10:50:48,1207800,1207900,1207608,1207800,2566
2015-08-03 10:50:49,1207710,1207800,1207701,1207800,523
2015-08-03 10:50:50,1207800,1207840,1207770,1207800,1965
2015-08-03 10:50:51,1207700,1207700,1207600,1207600,1051
2015-08-03 10:50:52,1207600,1207700,1207600,1207700,205
2015-08-03 10:50:53,1207700,1207700,1207601,1207650,1177
2015-08-03 10:50:54,1207699,1207699,1207699,1207699,7
2015-08-03 10:50:55,1207601,1207800,1207600,1207800,2098
2015-08-03 10:50:56,1207775,1207900,1207737,1207900,3310
2015-08-03 10:50:57,1207899,1207899,1207700,1207800,427
2015-08-03 10:50:58,1207800,1207800,1207800,1207800,293
2015-08-03 10:50:59,1207800,1207800,1207800,1207800,508
2015-08-03 10:51:00,1207800,1207800,1207600,1207600,3961
2015-08-03 10:51:01,1207850,1207850,1207700,1207700,2559
2015-08-03 10:51:02,1207700,1207700,1207600,1207600,1200
2015-08-03 10:51:03,1207700,1207700,1207699,1207699,109
2015-08-03 10:51:05,1207699,1207699,1207600,1207699,270
2015-08-03 10:51:06,1207700,1207700,1207700,1207700,1
2015-08-03 10:51:07,1207700,1207800,1207700,1207800,1982
2015-08-03 10:51:08,1207800,1207800,1207800,1207800,100
2015-08-03 10:51:10,1207850,1207900,1207800,1207800,2742
2015-08-03 10:51:11,1207800,1207900,1207800,1207800,733
2015-08-03 10:51:12,1207800,1207800,1207800,1207800,200
2015-08-03 10:51:13,1207700,1207800,1207700,1207800,459
2015-08-03 10:51:15,1207850,1207899,1207800,1207899,220
2015-08-03 10:51:16,1207900,1207900,1207800,1207800,513
2015-08-03 10:51:18,1207813,1207900,1207813,1207840,804
2015-08-03 10:51:19,1207900,1207900,1207900,1207900,100
2015-08-03 10:51:20,1207801,1207900,1207801,1207870,671
2015-08-03 10:51:21,1207850,1207900,1207830,1207900,1547
2015-08-03 10:51:22,1207800,1207899,1207800,1207801,788
2015-08-03 10:51:23,1207850,1207850,1207801,1207801,325
2015-08-03 10:51:24,1207850,1207850,1207850,1207850,100
2015-08-03 10:51:25,1207900,1207900,1207800,1207900,3755
2015-08-03 10:51:26,1207801,1207875,1207801,1207875,35
2015-08-03 10:51:27,1207875,1207875,1207700,1207750,2076
2015-08-03 10:51:29,1207775,1207775,1207710,1207710,85
2015-08-03 10:51:30,1207700,1207701,1207700,1207701,216
2015-08-03 10:51:31,1207800,1207800,1207700,1207700,404
2015-08-03 10:51:33,1207750,1207750,1207750,1207750,100
2015-08-03 10:51:34,1207700,1207750,1207700,1207701,151
2015-08-03 10:51:35,1207800,1207800,1207600,1207786,1715
2015-08-03 10:51:36,1207650,1207699,1207600,1207699,250
2015-08-03 10:51:37,1207700,1207800,1207500,1207700,19172
2015-08-03 10:51:38,1207640,1207640,1207600,1207600,787
2015-08-03 10:51:39,1207600,1207600,1207500,1207500,450
2015-08-03 10:51:40,1207500,1207599,1207500,1207510,1504
2015-08-03 10:51:41,1207530,1207550,1207500,1207500,2856
2015-08-03 10:51:42,1207500,1207600,1207500,1207550,5645
2015-08-03 10:51:43,1207599,1207599,1207599,1207599,1
2015-08-03 10:51:44,1207510,1207600,1207510,1207597,175
2015-08-03 10:51:45,1207530,1207600,1207500,1207550,3450
2015-08-03 10:51:46,1207500,1207500,1207500,1207500,110
2015-08-03 10:51:47,1207600,1207600,1207550,1207572,119
2015-08-03 10:51:48,1207575,1207575,1207575,1207575,27
2015-08-03 10:51:50,1207600,1207600,1207556,1207556,68
2015-08-03 10:51:52,1207599,1207599,1207500,1207500,100
2015-08-03 10:51:53,1207600,1207600,1207600,1207600,1
2015-08-03 10:51:54,1207500,1207599,1207500,1207500,1001
2015-08-03 10:51:55,1207501,1207550,1207500,1207500,2900
2015-08-03 10:51:56,1207599,1207599,1207500,1207500,130
2015-08-03 10:51:57,1207599,1207599,1207400,1207400,9306
2015-08-03 10:51:58,1207400,1207500,1207400,1207400,5181
2015-08-03 10:51:59,1207400,1207425,1207400,1207400,3560
2015-08-03 10:52:00,1207400,1207400,1207400,1207400,1000
2015-08-03 10:52:01,1207400,1207500,1207400,1207400,10135
2015-08-03 10:52:03,1207500,1207500,1207500,1207500,125
2015-08-03 10:52:04,1207500,1207500,1207400,1207500,2850
2015-08-03 10:52:05,1207450,1207450,1207450,1207450,1100
2015-08-03 10:52:06,1207500,1207600,1207450,1207500,5840
2015-08-03 10:52:07,1207500,1207600,1207400,1207500,6236
2015-08-03 10:52:08,1207501,1207600,1207501,1207550,623
2015-08-03 10:52:09,1207600,1207700,1207500,1207500,4785
2015-08-03 10:52:10,1207600,1207800,1207600,1207700,3267
2015-08-03 10:52:12,1207750,1207800,1207700,1207790,824
2015-08-03 10:52:13,1207707,1207707,1207707,1207707,200
2015-08-03 10:52:14,1207750,1207799,1207750,1207799,5130
2015-08-03 10:52:16,1207750,1207750,1207750,1207750,300
2015-08-03 10:52:17,1207700,1207799,1207700,1207799,1212
2015-08-03 10:52:18,1207700,1207700,1207700,1207700,400
2015-08-03 10:52:20,1207740,1207740,1207700,1207700,320
2015-08-03 10:52:21,1207710,1207710,1207710,1207710,187
2015-08-03 10:52:23,1207770,1207790,1207770,1207790,865
2015-08-03 10:52:24,1207707,1207775,1207700,1207700,501
2015-08-03 10:52:25,1207799,1207799,1207775,1207775,86
2015-08-03 10:52:26,1207800,1207800,1207701,1207710,2365
2015-08-03 10:52:27,1207800,1207800,1207700,1207700,4787
2015-08-03 10:52:28,1207738,1207900,1207738,1207900,621
2015-08-03 10:52:29,1207900,1208100,1207900,1208100,8777
2015-08-03 10:52:30,1208100,1208200,1208100,1208200,2000
2015-08-03 10:52:31,1208200,1208250,1208200,1208250,750
2015-08-03 10:52:32,1208300,1208400,1208300,1208400,588
2015-08-03 10:52:33,1208350,1208350,1208200,1208299,6188
2015-08-03 10:52:34,1208300,1208300,1208299,1208299,164
2015-08-03 10:52:35,1208300,1208400,1208300,1208300,1685
2015-08-03 10:52:36,1208398,1208400,1208335,1208400,2896
2015-08-03 10:52:37,1208399,1208399,1208350,1208370,400
2015-08-03 10:52:38,1208311,1208399,1208200,1208200,1207
2015-08-03 10:52:39,1208295,1208300,1208200,1208300,2000
2015-08-03 10:52:40,1208300,1208300,1208200,1208200,5580
2015-08-03 10:52:42,1208200,1208200,1208100,1208100,202
2015-08-03 10:52:43,1208100,1208100,1208100,1208100,100
2015-08-03 10:52:44,1208100,1208100,1208090,1208090,108
2015-08-03 10:52:45,1208099,1208100,1208050,1208050,561
2015-08-03 10:52:46,1208099,1208099,1208090,1208090,194
2015-08-03 10:52:47,1208000,1208000,1207901,1208000,1394
2015-08-03 10:52:48,1207900,1207950,1207900,1207950,1100
2015-08-03 10:52:50,1207950,1208200,1207950,1208200,3400
2015-08-03 10:52:51,1208199,1208200,1208101,1208200,202
2015-08-03 10:52:52,1208200,1208300,1208200,1208300,3201
2015-08-03 10:52:53,1208250,1208300,1208000,1208120,850
2015-08-03 10:52:54,1208100,1208100,1208100,1208100,140
2015-08-03 10:52:55,1208200,1208200,1208100,1208101,1517
2015-08-03 10:52:56,1208140,1208200,1208100,1208100,2390
2015-08-03 10:52:57,1208100,1208100,1208000,1208070,7953
2015-08-03 10:52:58,1208050,1208050,1207900,1208000,800
2015-08-03 10:52:59,1207900,1207900,1207900,1207900,200
2015-08-03 10:53:00,1207900,1207900,1207800,1207800,700
2015-08-03 10:53:01,1207700,1208000,1207700,1208000,950
2015-08-03 10:53:02,1207710,1208092,1207701,1207701,310
2015-08-03 10:53:03,1207763,1207763,1207763,1207763,100
2015-08-03 10:53:04,1207740,1207900,1207700,1207800,2273
2015-08-03 10:53:05,1207850,1207850,1207800,1207801,315
2015-08-03 10:53:06,1207850,1207850,1207850,1207850,225
2015-08-03 10:53:07,1207899,1207899,1207899,1207899,6
2015-08-03 10:53:08,1207850,1207850,1207850,1207850,100
2015-08-03 10:53:10,1207860,1207860,1207600,1207700,2742
2015-08-03 10:53:11,1207699,1207699,1207600,1207600,1705
2015-08-03 10:53:12,1207600,1207600,1207500,1207513,2300
2015-08-03 10:53:13,1207600,1207600,1207600,1207600,400
2015-08-03 10:53:14,1207500,1207601,1207500,1207601,1063
2015-08-03 10:53:15,1207700,1207800,1207675,1207700,801
2015-08-03 10:53:16,1207800,1207900,1207800,1207900,1144
2015-08-03 10:53:17,1207900,1207900,1207770,1207770,800
2015-08-03 10:53:18,1207799,1207799,1207700,1207700,535
2015-08-03 10:53:19,1207900,1207900,1207900,1207900,200
2015-08-03 10:53:20,1207800,1207800,1207800,1207800,45
2015-08-03 10:53:22,1207760,1207760,1207700,1207700,1500
2015-08-03 10:53:23,1207600,1207600,1207600,1207600,305
2015-08-03 10:53:24,1207599,1207600,1207500,1207500,2816
2015-08-03 10:53:25,1207500,1207500,1207300,1207400,1836
2015-08-03 10:53:26,1207350,1207400,1207300,1207300,2425
2015-08-03 10:53:27,1207310,1207400,1207300,1207300,4134
2015-08-03 10:53:28,1207300,1207400,1207300,1207300,5152
2015-08-03 10:53:29,1207300,1207399,1207300,1207300,4720
2015-08-03 10:53:30,1207300,1207399,1207300,1207399,105
2015-08-03 10:53:31,1207310,1207310,1207310,1207310,200
2015-08-03 10:53:32,1207399,1207399,1207399,1207399,57
2015-08-03 10:53:33,1207325,1207400,1207300,1207400,1584
2015-08-03 10:53:36,1207350,1207400,1207100,1207100,8816
2015-08-03 10:53:37,1207100,1207163,1207000,1207110,23589
2015-08-03 10:53:38,1207001,1207025,1206800,1206900,19397
2015-08-03 10:53:39,1206900,1206900,1206800,1206900,4073
2015-08-03 10:53:40,1206850,1206900,1206800,1206900,4450
2015-08-03 10:53:41,1206900,1207000,1206800,1206838,4878
2015-08-03 10:53:42,1206900,1206900,1206800,1206899,1150
2015-08-03 10:53:43,1206800,1206800,1206700,1206700,12272
2015-08-03 10:53:44,1206775,1206775,1206700,1206700,867
2015-08-03 10:53:45,1206700,1206700,1206700,1206700,100
2015-08-03 10:53:46,1206800,1206850,1206700,1206800,2370
2015-08-03 10:53:47,1206900,1206900,1206800,1206900,2362
2015-08-03 10:53:48,1207000,1207050,1206850,1207000,4500
2015-08-03 10:53:49,1207070,1207100,1206900,1207099,3869
2015-08-03 10:53:50,1207000,1207000,1206700,1206701,6664
2015-08-03 10:53:51,1206700,1206800,1206400,1206400,19488
2015-08-03 10:53:52,1206450,1206551,1206400,1206520,7138
2015-08-03 10:53:53,1206500,1206600,1206500,1206599,2700
2015-08-03 10:53:54,1206600,1206600,1206600,1206600,3132
2015-08-03 10:53:55,1206400,1206600,1206400,1206550,4734
2015-08-03 10:53:56,1206500,1206500,1206400,1206500,416
2015-08-03 10:53:57,1206400,1206500,1206400,1206500,624
2015-08-03 10:53:58,1206500,1206500,1206400,1206410,1168
2015-08-03 10:53:59,1206499,1206500,1206499,1206500,2520
2015-08-03 10:54:00,1206400,1206400,1206300,1206300,2846
2015-08-03 10:54:01,1206400,1206500,1206400,1206470,2748
2015-08-03 10:54:02,1206450,1206450,1206300,1206300,5612
2015-08-03 10:54:03,1206350,1206400,1206300,1206300,1275
